"40682","36897"
"41675","36897"
"42688","36897"
"44998","36897"
"48850","36897"
"49205","36897"
"50664","36897"
"5208","36897"
"57083","36897"
"61737","36897"
"64155","36897"
"65987","36897"
"66229","36897"
"67793","36897"
"68010","36897"
"68150","36897"
"6990","36897"
"70061","36897"
"7035","36897"
"74796","36897"
"82970","36897"
"85505","36897"
"86934","36897"
"87044","36897"
"94766","36897"
"95089","36897"
"96988","36897"
"978","36897"
"98984","36897"
"99780","36897"
"10454","37687"
"11422","37687"
"12941","37687"
"12979","37687"
"13921","37687"
"1402","37687"
"15328","37687"
"15578","37687"
"18775","37687"
"22325","37687"
"27898","37687"
"29645","37687"
"31442","37687"
"32744","37687"
"34788","37687"
"38899","37687"
"41491","37687"
"41774","37687"
"42560","37687"
"4449","37687"
"45200","37687"
"45300","37687"
"45650","37687"
"49503","37687"
"5017","37687"
"52669","37687"
"55354","37687"
"57511","37687"
"57787","37687"
"59117","37687"
"61166","37687"
"6195","37687"
"62487","37687"
"63645","37687"
"64222","37687"
"70098","37687"
"70384","37687"
"70389","37687"
"72643","37687"
"73492","37687"
"75791","37687"
"76057","37687"
"78572","37687"
"79487","37687"
"8347","37687"
"89571","37687"
"91851","37687"
"92274","37687"
"99073","37687"
"99647","37687"
"10814","4034"
"11530","4034"
"1285","4034"
"13741","4034"
"17128","4034"
"1812","4034"
"19638","4034"
"21394","4034"
"22258","4034"
"22618","4034"
"23992","4034"
"24374","4034"
"24784","4034"
"27687","4034"
"29514","4034"
"3487","4034"
"36263","4034"
"36494","4034"
"36685","4034"
"37521","4034"
"40059","4034"
"43130","4034"
"48901","4034"
"49214","4034"
"51238","4034"
"54605","4034"
"54622","4034"
"55170","4034"
"57185","4034"
"57242","4034"
"5925","4034"
"64039","4034"
"65400","4034"
"66753","4034"
"73206","4034"
"75510","4034"
"76270","4034"
"78314","4034"
"7854","4034"
"82591","4034"
"85746","4034"
"87651","4034"
"92464","4034"
"99399","4034"
"99611","4034"
"15517","41930"
"15698","41930"
"163","41930"
"16480","41930"
"1737","41930"
"20540","41930"
"25187","41930"
"26730","41930"
"288","41930"
"31624","41930"
"34322","41930"
"35138","41930"
"3651","41930"
"37430","41930"
"47487","41930"
"49339","41930"
"50583","41930"
"50703","41930"
"5393","41930"
"56941","41930"
"57474","41930"
"5871","41930"
"60406","41930"
"66484","41930"
"68720","41930"
"69285","41930"
"72485","41930"
"72979","41930"
"73072","41930"
"74473","41930"
"74639","41930"
"76250","41930"
"77580","41930"
"78332","41930"
"79589","41930"
"85534","41930"
"86651","41930"
"88993","41930"
"90181","41930"
"94815","41930"
"96710","41930"
"15074","4233"
"16311","4233"
"1922","4233"
"1954","4233"
"2139","4233"
"25468","4233"
"2629","4233"
"28994","4233"
"30021","4233"
"30177","4233"
"3039","4233"
"30858","4233"
"32217","4233"
"32376","4233"
"390","4233"
"40937","4233"
"41832","4233"
"42096","4233"
"435","4233"
"5005","4233"
"51817","4233"
"52203","4233"
"52371","4233"
"52471","4233"
"53451","4233"
"56003","4233"
"65676","4233"
"67655","4233"
"68396","4233"
"77364","4233"
"78552","4233"
"79534","4233"
"80651","4233"
"82082","4233"
"82126","4233"
"85234","4233"
"86344","4233"
"87193","4233"
"8957","4233"
"91580","4233"
"9440","4233"
"95850","4233"
"97953","4233"
"99754","4233"
"12326","42782"
"13757","42782"
"16057","42782"
"21009","42782"
"21086","42782"
"21556","42782"
"22260","42782"
"26028","42782"
"2970","42782"
"31341","42782"
"32065","42782"
"32119","42782"
"33206","42782"
"36379","42782"
"37653","42782"
"40116","42782"
"43032","42782"
"49701","42782"
"51723","42782"
"52741","42782"
"5336","42782"
"53490","42782"
"56057","42782"
"57055","42782"
"57213","42782"
"58081","42782"
"58701","42782"
"59538","42782"
"61354","42782"
"67425","42782"
"67660","42782"
"75560","42782"
"79697","42782"
"79763","42782"
"89759","42782"
"94801","42782"
"96178","42782"
"96246","42782"
"97228","42782"
"99660","42782"
"99711","42782"
"11604","43779"
"1460","43779"
"15980","43779"
"18636","43779"
"21337","43779"
"23344","43779"
"29849","43779"
"30650","43779"
"35721","43779"
"36926","43779"
"37818","43779"
"39901","43779"
"41741","43779"
"43226","43779"
"44706","43779"
"50267","43779"
"52929","43779"
"54875","43779"
"64297","43779"
"6523","43779"
"71944","43779"
"73908","43779"
"74464","43779"
"75299","43779"
"76895","43779"
"79205","43779"
"81207","43779"
"8457","43779"
"85809","43779"
"86404","43779"
"88417","43779"
"94173","43779"
"97679","43779"
"98870","43779"
"11055","48507"
"14484","48507"
"16528","48507"
"19862","48507"
"22057","48507"
"22396","48507"
"23110","48507"
"30182","48507"
"30845","48507"
"41599","48507"
"43981","48507"
"46337","48507"
"49813","48507"
"50386","48507"
"53077","48507"
"55329","48507"
"55940","48507"
"56089","48507"
"56276","48507"
"57666","48507"
"58307","48507"
"61127","48507"
"61783","48507"
"63040","48507"
"63612","48507"
"64401","48507"
"68263","48507"
"75794","48507"
"792","48507"
"79446","48507"
"88525","48507"
"90567","48507"
"94311","48507"
"95631","48507"
"96741","48507"
"99553","48507"
"10904","48570"
"11095","48570"
"15086","48570"
"19603","48570"
"25362","48570"
"27430","48570"
"29140","48570"
"29192","48570"
"30124","48570"
"31086","48570"
"32368","48570"
"35588","48570"
"35935","48570"
"38371","48570"
"46260","48570"
"46442","48570"
"46956","48570"
"51997","48570"
"52076","48570"
"5250","48570"
"52945","48570"
"55009","48570"
"56139","48570"
"62705","48570"
"64642","48570"
"65101","48570"
"71426","48570"
"71630","48570"
"75123","48570"
"75772","48570"
"78469","48570"
"78892","48570"
"81789","48570"
"82039","48570"
"83557","48570"
"83592","48570"
"842","48570"
"85366","48570"
"86529","48570"
"86806","48570"
"88887","48570"
"90089","48570"
"91978","48570"
"94257","48570"
"95029","48570"
"95225","48570"
"95840","48570"
"97101","48570"
"98359","48570"
"1220","50330"
"12971","50330"
"15144","50330"
"15283","50330"
"16467","50330"
"18583","50330"
"2177","50330"
"22532","50330"
"23525","50330"
"25725","50330"
"29399","50330"
"30299","50330"
"31137","50330"
"31337","50330"
"35357","50330"
"4004","50330"
"41345","50330"
"42843","50330"
"47001","50330"
"57135","50330"
"5843","50330"
"59172","50330"
"60224","50330"
"62429","50330"
"64192","50330"
"66969","50330"
"67017","50330"
"68248","50330"
"69225","50330"
"70522","50330"
"75938","50330"
"76169","50330"
"79469","50330"
"81150","50330"
"88801","50330"
"93508","50330"
"94998","50330"
"95697","50330"
"97551","50330"
"14581","50885"
"1533","50885"
"15613","50885"
"16969","50885"
"18286","50885"
"2501","50885"
"25046","50885"
"30896","50885"
"38696","50885"
"46436","50885"
"57377","50885"
"58326","50885"
"59530","50885"
"63390","50885"
"63489","50885"
"65396","50885"
"75082","50885"
"75534","50885"
"7956","50885"
"81031","50885"
"81883","50885"
"83953","50885"
"888","50885"
"90041","50885"
"92385","50885"
"94535","50885"
"94836","50885"
"95626","50885"
"11201","52647"
"14829","52647"
"17607","52647"
"18709","52647"
"21126","52647"
"23506","52647"
"2561","52647"
"27662","52647"
"27727","52647"
"29390","52647"
"32056","52647"
"34331","52647"
"36513","52647"
"42298","52647"
"46769","52647"
"47824","52647"
"48462","52647"
"48861","52647"
"50414","52647"
"50743","52647"
"51868","52647"
"56078","52647"
"56124","52647"
"56143","52647"
"57985","52647"
"58919","52647"
"5943","52647"
"59848","52647"
"63039","52647"
"64140","52647"
"64249","52647"
"64938","52647"
"65190","52647"
"65715","52647"
"67436","52647"
"68395","52647"
"71287","52647"
"75547","52647"
"76798","52647"
"88884","52647"
"89414","52647"
"91063","52647"
"93354","52647"
"9605","52647"
"97023","52647"
"98726","52647"
"99369","52647"
"99710","52647"
"13211","57180"
"16523","57180"
"17339","57180"
"19321","57180"
"22003","57180"
"23457","57180"
"23994","57180"
"24201","57180"
"27952","57180"
"2848","57180"
"29260","57180"
"29959","57180"
"30772","57180"
"32886","57180"
"34236","57180"
"36402","57180"
"52750","57180"
"53048","57180"
"53728","57180"
"54153","57180"
"58935","57180"
"63289","57180"
"63860","57180"
"64013","57180"
"65714","57180"
"68278","57180"
"68453","57180"
"68712","57180"
"71878","57180"
"73165","57180"
"82063","57180"
"82707","57180"
"83314","57180"
"85445","57180"
"87222","57180"
"87784","57180"
"88418","57180"
"88577","57180"
"89234","57180"
"90124","57180"
"90234","57180"
"93571","57180"
"94814","57180"
"95175","57180"
"98047","57180"
"12711","58558"
"13023","58558"
"20803","58558"
"21395","58558"
"24809","58558"
"25780","58558"
"28989","58558"
"36244","58558"
"36303","58558"
"44271","58558"
"46074","58558"
"47025","58558"
"48776","58558"
"49611","58558"
"50944","58558"
"5243","58558"
"53225","58558"
"54620","58558"
"56299","58558"
"58355","58558"
"65433","58558"
"66269","58558"
"69230","58558"
"69732","58558"
"71628","58558"
"72657","58558"
"75362","58558"
"76799","58558"
"78481","58558"
"79329","58558"
"7973","58558"
"81258","58558"
"83204","58558"
"85602","58558"
"86127","58558"
"89000","58558"
"93366","58558"
"93708","58558"
"96722","58558"
"99719","58558"
"10267","59795"
"11682","59795"
"123","59795"
"13495","59795"
"14628","59795"
"15538","59795"
"18821","59795"
"19791","59795"
"23392","59795"
"26881","59795"
"29707","59795"
"32772","59795"
"3639","59795"
"36881","59795"
"45770","59795"
"48165","59795"
"49450","59795"
"58465","59795"
"58606","59795"
"65208","59795"
"68516","59795"
"69632","59795"
"74911","59795"
"75522","59795"
"77289","59795"
"78758","59795"
"81538","59795"
"8378","59795"
"87048","59795"
"87268","59795"
"96085","59795"
"12683","63287"
"13408","63287"
"22345","63287"
"29091","63287"
"30161","63287"
"30943","63287"
"36126","63287"
"37449","63287"
"38013","63287"
"38545","63287"
"4182","63287"
"41894","63287"
"42956","63287"
"43432","63287"
"47265","63287"
"51084","63287"
"52385","63287"
"557","63287"
"56232","63287"
"60867","63287"
"65703","63287"
"66763","63287"
"67033","63287"
"67542","63287"
"70924","63287"
"75231","63287"
"7602","63287"
"7656","63287"
"81566","63287"
"82083","63287"
"82697","63287"
"83836","63287"
"87280","63287"
"9084","63287"
"91132","63287"
"91370","63287"
"9183","63287"
"94569","63287"
"9514","63287"
"98388","63287"
"99764","63287"
"11455","63395"
"18740","63395"
"18859","63395"
"21789","63395"
"24630","63395"
"25611","63395"
"28299","63395"
"29002","63395"
"3143","63395"
"39310","63395"
"39552","63395"
"40992","63395"
"44038","63395"
"49280","63395"
"49792","63395"
"51549","63395"
"53424","63395"
"5414","63395"
"61402","63395"
"67222","63395"
"67310","63395"
"68096","63395"
"69471","63395"
"75252","63395"
"76604","63395"
"76911","63395"
"77234","63395"
"81638","63395"
"84495","63395"
"85849","63395"
"96227","63395"
"10033","64871"
"15249","64871"
"17944","64871"
"1826","64871"
"2178","64871"
"22226","64871"
"22254","64871"
"32369","64871"
"34770","64871"
"44584","64871"
"4582","64871"
"48589","64871"
"50039","64871"
"50467","64871"
"52707","64871"
"55000","64871"
"62152","64871"
"62226","64871"
"64259","64871"
"66293","64871"
"70362","64871"
"7043","64871"
"7514","64871"
"76743","64871"
"77172","64871"
"77415","64871"
"79911","64871"
"83022","64871"
"83444","64871"
"86001","64871"
"92965","64871"
"93061","64871"
"93491","64871"
"96911","64871"
"98423","64871"
"9933","64871"
"10076","6569"
"10705","6569"
"10727","6569"
"11152","6569"
"14563","6569"
"2133","6569"
"22268","6569"
"24865","6569"
"25718","6569"
"26080","6569"
"28829","6569"
"30334","6569"
"39115","6569"
"41211","6569"
"42991","6569"
"48678","6569"
"50038","6569"
"51698","6569"
"54460","6569"
"54728","6569"
"60748","6569"
"64550","6569"
"65258","6569"
"65979","6569"
"67340","6569"
"67514","6569"
"68999","6569"
"70359","6569"
"7498","6569"
"75423","6569"
"75596","6569"
"75928","6569"
"84845","6569"
"85308","6569"
"86707","6569"
"88169","6569"
"88358","6569"
"89104","6569"
"90609","6569"
"93171","6569"
"9408","6569"
"94371","6569"
"95260","6569"
"95859","6569"
"98019","6569"
"98315","6569"
"10204","65931"
"12069","65931"
"17507","65931"
"17997","65931"
"23270","65931"
"24197","65931"
"29239","65931"
"30252","65931"
"30397","65931"
"30474","65931"
"31079","65931"
"33791","65931"
"35","65931"
"38121","65931"
"38902","65931"
"38973","65931"
"40738","65931"
"41818","65931"
"41965","65931"
"49759","65931"
"51678","65931"
"52157","65931"
"57190","65931"
"61403","65931"
"64731","65931"
"67021","65931"
"67583","65931"
"68649","65931"
"7123","65931"
"82580","65931"
"847","65931"
"8603","65931"
"86641","65931"
"86674","65931"
"95366","65931"
"96895","65931"
"98563","65931"
"99289","65931"
"10693","72553"
"11057","72553"
"11237","72553"
"11855","72553"
"15726","72553"
"18554","72553"
"1884","72553"
"19541","72553"
"21246","72553"
"3163","72553"
"31761","72553"
"32385","72553"
"32483","72553"
"33546","72553"
"36845","72553"
"37219","72553"
"39238","72553"
"39876","72553"
"39881","72553"
"43505","72553"
"44836","72553"
"47630","72553"
"49244","72553"
"55857","72553"
"59290","72553"
"59920","72553"
"64164","72553"
"645","72553"
"65056","72553"
"65121","72553"
"66259","72553"
"68554","72553"
"69241","72553"
"70807","72553"
"71631","72553"
"74530","72553"
"75173","72553"
"78792","72553"
"81550","72553"
"83136","72553"
"85614","72553"
"86573","72553"
"8843","72553"
"8860","72553"
"89196","72553"
"90814","72553"
"9256","72553"
"93043","72553"
"14023","73623"
"15083","73623"
"16075","73623"
"16405","73623"
"17600","73623"
"19048","73623"
"19293","73623"
"22170","73623"
"23311","73623"
"2419","73623"
"25785","73623"
"27044","73623"
"2967","73623"
"34197","73623"
"3693","73623"
"39704","73623"
"40897","73623"
"41973","73623"
"42960","73623"
"44206","73623"
"4860","73623"
"52187","73623"
"53547","73623"
"5617","73623"
"57123","73623"
"57156","73623"
"58085","73623"
"60688","73623"
"62520","73623"
"65688","73623"
"65753","73623"
"66106","73623"
"68070","73623"
"69081","73623"
"72358","73623"
"77021","73623"
"78911","73623"
"79170","73623"
"80285","73623"
"8251","73623"
"83214","73623"
"89734","73623"
"95099","73623"
"96052","73623"
"98056","73623"
"99250","73623"
"12666","74420"
"13880","74420"
"16133","74420"
"17076","74420"
"28128","74420"
"28952","74420"
"30723","74420"
"3335","74420"
"3545","74420"
"38548","74420"
"42092","74420"
"44551","74420"
"47379","74420"
"53805","74420"
"58594","74420"
"61356","74420"
"61854","74420"
"62784","74420"
"63449","74420"
"65038","74420"
"73268","74420"
"74016","74420"
"75513","74420"
"80799","74420"
"80912","74420"
"83039","74420"
"83511","74420"
"83622","74420"
"84865","74420"
"91091","74420"
"92864","74420"
"14621","74426"
"17665","74426"
"17676","74426"
"18367","74426"
"19917","74426"
"20445","74426"
"21102","74426"
"21225","74426"
"24442","74426"
"28977","74426"
"32345","74426"
"33882","74426"
"34386","74426"
"34404","74426"
"3493","74426"
"38555","74426"
"39204","74426"
"39619","74426"
"43989","74426"
"45083","74426"
"49618","74426"
"51553","74426"
"63310","74426"
"64082","74426"
"66008","74426"
"67293","74426"
"67725","74426"
"71025","74426"
"73387","74426"
"78581","74426"
"81396","74426"
"83002","74426"
"83398","74426"
"8483","74426"
"85887","74426"
"87965","74426"
"93039","74426"
"95284","74426"
"97042","74426"
"108","77346"
"10917","77346"
"11262","77346"
"13290","77346"
"14065","77346"
"14182","77346"
"15024","77346"
"15030","77346"
"17192","77346"
"1727","77346"
"18808","77346"
"19824","77346"
"26802","77346"
"27094","77346"
"27366","77346"
"29435","77346"
"31993","77346"
"33107","77346"
"35687","77346"
"38602","77346"
"39472","77346"
"39927","77346"
"40276","77346"
"41450","77346"
"46981","77346"
"48611","77346"
"49982","77346"
"50702","77346"
"50969","77346"
"51538","77346"
"52291","77346"
"53788","77346"
"5381","77346"
"54672","77346"
"55531","77346"
"60984","77346"
"61414","77346"
"62549","77346"
"64067","77346"
"6710","77346"
"69132","77346"
"73411","77346"
"74974","77346"
"77218","77346"
"77361","77346"
"8022","77346"
"86981","77346"
"88389","77346"
"90663","77346"
"94324","77346"
"9495","77346"
"98140","77346"
"98619","77346"
"99775","77346"
"13028","78699"
"16907","78699"
"17996","78699"
"19342","78699"
"20378","78699"
"22004","78699"
"26147","78699"
"28316","78699"
"29031","78699"
"33349","78699"
"33837","78699"
"3576","78699"
"35881","78699"
"42019","78699"
"46155","78699"
"50331","78699"
"507","78699"
"51203","78699"
"53089","78699"
"544","78699"
"56058","78699"
"57925","78699"
"6474","78699"
"67560","78699"
"71543","78699"
"77130","78699"
"81028","78699"
"81610","78699"
"81785","78699"
"83747","78699"
"92417","78699"
"93125","78699"
"94894","78699"
"10834","79081"
"14596","79081"
"14874","79081"
"16543","79081"
"18809","79081"
"21401","79081"
"22198","79081"
"27804","79081"
"27956","79081"
"30341","79081"
"34542","79081"
"37103","79081"
"38271","79081"
"42565","79081"
"43616","79081"
"4435","79081"
"53118","79081"
"57431","79081"
"58846","79081"
"59673","79081"
"61003","79081"
"62636","79081"
"6673","79081"
"67146","79081"
"69122","79081"
"69307","79081"
"69952","79081"
"72768","79081"
"74509","79081"
"76953","79081"
"77148","79081"
"7970","79081"
"80254","79081"
"82687","79081"
"82688","79081"
"84432","79081"
"87831","79081"
"95852","79081"
"99226","79081"
"9947","79081"
"1018","79653"
"11966","79653"
"1232","79653"
"13749","79653"
"14432","79653"
"19203","79653"
"20985","79653"
"22050","79653"
"22142","79653"
"23500","79653"
"24325","79653"
"25077","79653"
"27236","79653"
"28738","79653"
"32464","79653"
"34392","79653"
"34422","79653"
"3640","79653"
"37038","79653"
"40558","79653"
"43211","79653"
"43658","79653"
"45680","79653"
"46066","79653"
"5399","79653"
"56499","79653"
"56755","79653"
"5703","79653"
"6209","79653"
"66281","79653"
"67810","79653"
"68779","79653"
"72177","79653"
"72501","79653"
"78782","79653"
"78922","79653"
"83480","79653"
"83691","79653"
"85910","79653"
"8912","79653"
"8986","79653"
"94522","79653"
"94620","79653"
"96324","79653"
"97065","79653"
"98690","79653"
"14284","80759"
"14668","80759"
"16593","80759"
"17057","80759"
"19245","80759"
"24010","80759"
"26427","80759"
"27528","80759"
"29705","80759"
"35220","80759"
"35498","80759"
"36791","80759"
"37101","80759"
"43912","80759"
"44816","80759"
"45359","80759"
"48778","80759"
"49073","80759"
"51768","80759"
"52656","80759"
"52876","80759"
"53469","80759"
"54508","80759"
"5824","80759"
"59553","80759"
"61081","80759"
"6400","80759"
"64196","80759"
"72521","80759"
"72741","80759"
"74163","80759"
"7490","80759"
"75040","80759"
"78434","80759"
"7861","80759"
"85575","80759"
"89188","80759"
"92332","80759"
"94178","80759"
"94726","80759"
"95320","80759"
"97435","80759"
"98830","80759"
"13504","81991"
"13753","81991"
"16035","81991"
"17424","81991"
"23449","81991"
"25552","81991"
"31266","81991"
"33201","81991"
"33645","81991"
"34170","81991"
"34329","81991"
"37586","81991"
"41280","81991"
"43348","81991"
"43854","81991"
"46655","81991"
"46970","81991"
"50206","81991"
"50658","81991"
"51955","81991"
"52057","81991"
"53588","81991"
"57962","81991"
"60267","81991"
"61444","81991"
"63582","81991"
"65299","81991"
"66469","81991"
"69222","81991"
"72669","81991"
"74460","81991"
"78756","81991"
"82918","81991"
"84410","81991"
"858","81991"
"89051","81991"
"90353","81991"
"91799","81991"
"96206","81991"
"99760","81991"
"11202","90376"
"11578","90376"
"16347","90376"
"23794","90376"
"27043","90376"
"30222","90376"
"31820","90376"
"32954","90376"
"34158","90376"
"35293","90376"
"39254","90376"
"46725","90376"
"50365","90376"
"5298","90376"
"53172","90376"
"56080","90376"
"56598","90376"
"62716","90376"
"63560","90376"
